
I (4354) main_task: Returned from app_main()
I (4364) csi_recv_router: ================ CSI RECV ================
type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,236,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4171189,0,83,0,128,1,"[83,-80,4,0,-50,18,-49,18,-48,18,-48,18,-48,18,-47,18,-47,18,-46,19,-45,19,-45,19,-45,19,-45,19,-44,18,-43,16,-42,15,-41,14,-40,13,-39,11,-37,10,-36,9,-35,7,-33,5,-32,4,-31,3,-30,2,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1,-17,7,-18,7,-19,7,-20,7,-22,8,-24,8,-25,8,-27,9,-29,10,-30,10,-31,10,-32,11,-34,11,-36,11,-37,11,-37,12,-38,12,-40,13,-41,14,-43,15,-44,16,-45,17,-46,18,-47,18,-48,19,-49,20]"
CSI_DATA,238,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4178215,0,83,0,128,1,"[83,-80,4,0,14,25,14,24,14,24,14,24,14,23,14,23,14,23,14,23,14,22,14,22,14,22,15,21,14,21,14,21,13,21,12,20,11,20,10,20,9,19,9,18,8,17,7,17,6,16,5,16,4,15,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,4,9,4,10,5,10,5,11,5,12,5,13,6,14,6,15,6,16,6,16,7,17,7,18,7,19,8,19,8,19,8,20,9,21,10,21,11,21,12,22,12,23,12,23,13,24,13,24,14,25]"
CSI_DATA,240,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4187312,0,83,0,128,1,"[83,-80,4,0,27,8,27,8,27,8,27,7,27,7,27,6,27,6,26,5,26,5,25,5,25,5,25,5,25,5,25,5,24,5,23,5,22,6,21,6,20,6,19,6,18,6,17,7,16,7,15,7,14,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,3,9,4,10,4,10,4,11,5,12,5,13,6,14,6,15,7,15,7,16,8,16,8,17,9,18,9,19,9,19,9,20,9,21,9,22,8,23,8,24,8,24,8,25,8,25,9,26,9,27,9]"
CSI_DATA,242,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4195441,0,83,0,128,1,"[83,-80,4,0,39,-34,39,-34,38,-34,38,-34,38,-34,37,-34,36,-34,35,-34,34,-34,34,-33,34,-33,34,-33,33,-32,33,-31,33,-29,33,-28,32,-26,31,-25,30,-24,30,-22,29,-19,28,-18,27,-16,26,-15,26,-13,6,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,13,-13,14,-13,15,-13,16,-14,17,-15,18,-16,20,-17,21,-18,23,-18,25,-19,26,-20,27,-21,28,-22,29,-22,30,-23,30,-24,30,-25,32,-26,33,-27,34,-29,35,-30,35,-31,36,-32,37,-33,38,-34,38,-36]"
CSI_DATA,244,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4205339,0,83,0,128,1,"[83,-80,4,0,22,12,22,12,22,12,22,11,22,11,22,11,22,10,22,10,21,9,21,9,21,9,21,9,21,9,20,9,20,9,19,9,18,9,17,9,16,9,15,9,14,9,13,9,12,9,11,9,10,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,4,8,5,8,5,8,6,9,6,10,7,10,7,11,8,12,9,12,9,13,9,13,10,14,10,14,11,15,11,15,11,16,11,16,11,17,11,18,11,19,11,20,11,20,11,21,11,21,12,21,12]"
CSI_DATA,246,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4216903,0,83,0,128,1,"[83,-80,4,0,-9,-57,-9,-57,-9,-57,-9,-56,-10,-55,-10,-54,-10,-54,-10,-54,-10,-54,-10,-53,-10,-52,-11,-51,-10,-50,-9,-50,-8,-49,-6,-47,-5,-46,-4,-45,-3,-43,-2,-41,-1,-39,0,-37,1,-35,2,-34,4,-33,1,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5,-4,-20,-4,-21,-4,-22,-3,-23,-3,-25,-3,-28,-3,-30,-3,-32,-3,-34,-3,-35,-3,-36,-3,-38,-3,-39,-3,-41,-4,-42,-4,-43,-4,-45,-5,-47,-6,-48,-7,-49,-8,-50,-8,-52,-8,-54,-9,-55,-10,-56,-11,-57]"
CSI_DATA,248,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4225970,0,83,0,128,1,"[83,-80,4,0,10,26,10,26,10,26,10,25,10,25,11,24,11,24,11,24,11,24,11,23,11,23,11,23,11,23,10,23,9,22,9,22,8,21,7,21,6,20,6,19,5,18,4,17,3,17,2,16,1,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,3,9,3,10,3,11,3,12,3,13,4,14,4,15,4,16,4,16,4,17,4,18,5,19,5,19,5,20,5,20,6,21,6,21,7,22,8,22,8,23,9,24,9,24,9,25,10,25,11,26]"
CSI_DATA,250,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4236106,0,83,0,128,1,"[83,-80,4,0,24,-15,24,-15,24,-15,23,-15,23,-15,23,-15,22,-15,22,-16,21,-16,21,-16,21,-16,21,-16,20,-15,20,-15,20,-14,20,-13,19,-13,19,-12,18,-11,18,-10,17,-9,16,-8,16,-7,15,-6,15,-6,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,8,-5,9,-5,10,-5,10,-5,11,-6,12,-6,13,-6,14,-7,15,-7,16,-7,16,-7,17,-8,18,-8,18,-8,19,-8,19,-9,19,-10,20,-10,21,-11,21,-11,22,-12,22,-13,22,-13,22,-14,23,-14,23,-14]"
CSI_DATA,252,11:22:33:44:55:f4,-18,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4245502,0,83,0,128,1,"[83,-80,4,0,-4,-14,-5,-14,-5,-14,-4,-14,-5,-14,-5,-13,-5,-13,-5,-13,-5,-13,-5,-13,-5,-13,-5,-13,-5,-12,-5,-12,-4,-12,-4,-12,-4,-11,-4,-11,-3,-11,-3,-10,-2,-10,-2,-9,-1,-9,-1,-9,-1,-9,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-5,-2,-6,-2,-6,-2,-6,-2,-7,-2,-7,-2,-8,-2,-8,-2,-9,-2,-9,-2,-9,-2,-10,-2,-10,-2,-10,-2,-11,-2,-11,-3,-11,-3,-12,-3,-12,-3,-12,-3,-12,-4,-13,-4,-13,-4,-13,-4,-13,-4,-14]"
CSI_DATA,254,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4260972,0,83,0,128,1,"[83,-80,4,0,29,-49,29,-49,28,-48,28,-47,27,-47,26,-47,25,-48,24,-48,23,-47,23,-47,23,-47,23,-46,22,-45,22,-44,22,-42,22,-40,22,-39,22,-38,22,-36,22,-34,21,-31,21,-29,21,-27,21,-25,21,-24,5,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,10,-17,11,-17,13,-18,13,-19,14,-20,15,-22,16,-23,17,-25,19,-26,20,-27,21,-28,22,-29,23,-31,24,-32,25,-33,24,-34,24,-36,25,-38,26,-39,26,-40,26,-42,26,-44,26,-45,26,-46,27,-46,28,-46]"
CSI_DATA,256,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4267750,0,83,0,128,1,"[83,-80,4,0,18,20,18,20,18,20,18,20,19,19,19,19,19,18,18,18,18,18,18,17,18,17,18,17,18,17,17,17,17,17,16,17,15,17,14,16,13,16,12,15,11,15,10,14,9,14,8,14,7,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,6,7,6,8,7,8,7,9,8,10,8,11,9,12,9,13,10,13,10,14,10,15,11,15,11,16,11,16,12,16,12,17,13,17,14,17,15,18,16,18,16,18,17,19,17,19,18,19,18,20]"
CSI_DATA,258,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4275472,0,83,0,128,1,"[83,-80,4,0,15,23,15,22,15,22,15,22,15,22,15,21,15,21,15,21,15,20,15,20,15,20,15,19,15,19,14,19,14,19,13,19,12,19,11,18,10,18,9,17,8,16,7,15,6,15,5,15,5,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,8,5,8,5,9,5,9,6,10,6,11,6,12,7,13,7,14,7,14,7,15,8,16,8,17,8,17,9,18,9,18,10,19,10,19,11,19,12,20,13,20,13,20,14,21,14,22,15,22,16,23]"
CSI_DATA,260,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4285405,0,83,0,128,1,"[83,-80,4,0,23,-15,23,-15,23,-15,23,-15,22,-15,22,-16,21,-16,21,-16,20,-16,20,-16,20,-16,20,-16,20,-16,19,-15,19,-14,19,-14,19,-13,18,-12,17,-12,17,-11,16,-10,16,-8,15,-8,15,-7,14,-6,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,8,-4,9,-5,10,-5,10,-5,11,-5,12,-5,13,-6,14,-6,15,-7,15,-7,16,-7,17,-7,17,-7,18,-8,18,-8,18,-9,19,-9,20,-10,20,-11,21,-11,21,-12,21,-13,22,-13,22,-13,23,-13,23,-14]"
CSI_DATA,262,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4298214,0,83,0,128,1,"[83,-80,4,0,-3,-28,-3,-28,-3,-28,-3,-27,-3,-27,-3,-27,-4,-27,-4,-27,-4,-26,-4,-26,-5,-26,-5,-26,-4,-25,-4,-25,-3,-24,-2,-24,-2,-23,-1,-23,-1,-22,0,-21,0,-19,1,-18,1,-17,2,-17,2,-16,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-2,-10,-1,-11,-1,-11,-1,-12,-1,-13,-1,-14,-1,-15,-1,-16,-1,-17,-1,-17,0,-18,0,-19,0,-20,0,-20,0,-21,0,-21,-1,-22,-1,-23,-1,-23,-2,-24,-2,-25,-2,-25,-2,-26,-3,-26,-3,-27,-3,-28]"
CSI_DATA,264,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4305503,0,83,0,128,1,"[83,-80,4,0,-4,27,-4,27,-3,27,-3,26,-3,26,-2,26,-2,26,-2,26,-1,26,-1,25,-1,25,-1,25,-1,24,-1,24,-2,24,-2,23,-3,22,-3,21,-4,20,-4,19,-4,18,-5,17,-5,16,-5,15,-6,14,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-2,9,-2,10,-3,10,-3,11,-3,12,-3,13,-4,14,-4,14,-4,15,-5,16,-5,17,-5,17,-5,18,-6,19,-5,19,-5,20,-5,21,-5,21,-5,22,-4,23,-4,23,-4,24,-4,25,-4,26,-4,26,-4,27]"
CSI_DATA,266,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4319351,0,83,0,128,1,"[83,-80,4,0,-28,2,-28,3,-28,3,-28,3,-27,3,-27,3,-27,3,-26,4,-26,4,-26,4,-26,4,-26,4,-25,4,-25,4,-24,3,-24,2,-23,2,-22,1,-21,1,-21,0,-20,-1,-19,-1,-18,-2,-17,-3,-16,-3,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-10,0,-11,0,-12,0,-12,0,-13,0,-14,0,-15,0,-16,0,-17,0,-18,-1,-18,-1,-19,-1,-20,-1,-20,-1,-21,-1,-21,-1,-22,0,-23,0,-24,0,-24,1,-25,1,-26,2,-26,1,-27,1,-28,2,-28,3]"
CSI_DATA,268,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4328024,0,83,0,128,1,"[83,-80,4,0,-26,4,-26,4,-25,4,-25,4,-25,4,-24,4,-24,5,-24,5,-23,5,-23,5,-23,5,-23,5,-23,5,-22,5,-22,4,-21,4,-21,3,-20,2,-19,2,-19,1,-18,1,-17,0,-16,0,-15,-1,-15,-2,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-9,0,-10,0,-10,0,-11,0,-12,0,-13,0,-14,0,-14,0,-15,0,-16,0,-17,0,-17,0,-18,0,-19,0,-19,0,-19,0,-20,1,-21,1,-21,1,-22,2,-23,2,-23,3,-23,3,-24,3,-24,3,-24,3]"
CSI_DATA,270,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4336043,0,83,0,128,1,"[83,-80,4,0,25,2,25,2,24,2,24,2,24,2,24,1,24,1,23,1,23,0,23,0,23,0,23,0,22,0,22,1,21,1,21,2,20,2,19,2,18,2,17,3,16,3,15,3,14,4,13,4,13,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,1,9,1,9,1,10,1,11,2,11,2,12,2,13,3,14,3,15,3,15,3,16,4,16,4,17,4,17,4,18,4,18,4,19,3,20,3,21,3,22,3,22,3,23,3,23,3,24,3,24,3]"
CSI_DATA,272,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4347037,0,83,0,128,1,"[83,-80,4,0,-40,-33,-40,-33,-39,-33,-39,-32,-40,-31,-40,-30,-40,-30,-39,-29,-39,-29,-39,-28,-39,-27,-39,-27,-38,-26,-37,-27,-35,-26,-34,-26,-32,-26,-31,-26,-29,-25,-27,-24,-26,-24,-24,-23,-22,-23,-20,-23,-18,-23,-5,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-13,-13,-14,-14,-14,-14,-15,-15,-16,-17,-17,-18,-18,-19,-19,-21,-20,-22,-21,-23,-22,-24,-23,-25,-24,-26,-25,-27,-26,-28,-27,-28,-28,-29,-30,-29,-32,-30,-33,-30,-34,-30,-35,-31,-36,-32,-37,-32,-38,-32,-39,-33]"
CSI_DATA,274,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4357650,0,83,0,128,1,"[83,-80,4,0,17,-23,17,-23,17,-22,17,-22,16,-22,16,-22,15,-23,15,-23,15,-23,14,-22,14,-22,14,-22,14,-22,14,-21,14,-20,14,-19,14,-19,14,-18,14,-17,13,-16,13,-14,13,-13,13,-12,12,-11,12,-10,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-8,6,-8,7,-9,7,-9,8,-10,9,-11,9,-11,10,-12,11,-12,11,-13,12,-13,13,-14,13,-15,14,-15,14,-15,14,-16,14,-17,15,-17,15,-18,15,-19,15,-20,16,-20,16,-21,16,-21,16,-22,16,-22]"
CSI_DATA,276,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4369538,0,83,0,128,1,"[83,-80,4,0,-11,-26,-11,-26,-11,-26,-11,-26,-11,-25,-11,-25,-11,-25,-12,-25,-12,-24,-12,-24,-12,-24,-12,-24,-12,-23,-11,-23,-10,-23,-10,-23,-9,-22,-8,-22,-7,-21,-7,-20,-6,-19,-5,-18,-4,-17,-3,-17,-3,-17,-1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-4,-10,-4,-10,-4,-11,-4,-12,-4,-12,-4,-14,-5,-15,-5,-15,-5,-16,-5,-17,-5,-18,-5,-18,-5,-19,-6,-20,-6,-20,-6,-21,-7,-22,-7,-22,-8,-22,-8,-23,-9,-23,-9,-24,-10,-25,-10,-25,-11,-26,-11,-26]"
CSI_DATA,278,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4376736,0,83,0,128,1,"[83,-80,4,0,13,-25,13,-25,13,-24,13,-24,12,-24,12,-24,11,-24,11,-25,10,-25,10,-24,10,-24,10,-24,10,-24,10,-23,10,-22,10,-21,10,-21,10,-20,10,-19,10,-18,10,-16,10,-15,10,-14,10,-13,10,-12,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,5,-9,5,-9,6,-9,6,-10,7,-11,7,-11,8,-12,9,-13,9,-14,10,-14,10,-15,11,-15,11,-16,12,-16,12,-17,12,-17,12,-18,12,-19,12,-20,12,-20,12,-21,12,-22,13,-23,13,-23,13,-24,13,-25]"
CSI_DATA,280,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4386097,0,83,0,128,1,"[83,-80,4,0,-23,-17,-23,-16,-23,-16,-23,-16,-23,-15,-23,-15,-23,-15,-23,-14,-23,-14,-23,-13,-23,-13,-23,-13,-22,-13,-22,-13,-21,-13,-20,-13,-19,-13,-18,-13,-17,-13,-16,-13,-15,-12,-14,-12,-13,-12,-12,-12,-11,-12,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-8,-7,-8,-7,-9,-8,-9,-8,-10,-9,-10,-10,-11,-11,-11,-11,-12,-12,-12,-12,-13,-13,-13,-13,-14,-14,-14,-14,-15,-15,-15,-15,-16,-15,-17,-15,-18,-15,-19,-15,-20,-16,-20,-16,-21,-16,-21,-16,-22,-16,-22,-17]"
CSI_DATA,282,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4397212,0,83,0,128,1,"[83,-80,4,0,50,-22,50,-22,49,-21,48,-21,48,-22,48,-22,47,-22,45,-23,45,-22,45,-22,45,-22,45,-22,43,-22,42,-20,42,-18,41,-17,40,-16,39,-15,38,-14,36,-12,35,-10,33,-9,31,-7,30,-6,30,-4,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,17,-8,18,-8,19,-8,20,-8,22,-9,23,-10,25,-10,27,-11,29,-11,31,-11,31,-11,32,-12,34,-12,36,-13,37,-13,37,-14,38,-15,40,-16,42,-17,43,-18,44,-19,45,-20,46,-20,47,-21,48,-21,50,-23]"
CSI_DATA,284,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4408025,0,83,0,128,1,"[83,-80,4,0,5,-27,5,-27,4,-27,4,-26,4,-26,3,-26,3,-26,3,-26,2,-26,2,-26,2,-26,2,-25,2,-25,2,-25,2,-24,3,-23,3,-22,3,-22,4,-21,4,-20,4,-19,5,-17,5,-16,5,-15,6,-15,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-10,2,-10,3,-11,3,-11,3,-12,4,-13,4,-14,4,-15,5,-16,5,-16,6,-17,6,-17,6,-18,6,-18,6,-19,6,-20,6,-21,6,-22,6,-22,5,-22,5,-23,5,-24,5,-25,5,-26,5,-26,5,-27]"
CSI_DATA,286,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4421715,0,83,0,128,1,"[83,-80,4,0,-3,26,-3,26,-3,26,-3,26,-2,26,-2,25,-1,25,-1,25,-1,25,-1,25,-1,25,-1,24,-1,24,-1,24,-2,23,-2,22,-2,22,-3,21,-3,20,-3,19,-4,18,-4,17,-4,16,-5,15,-6,14,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-2,9,-2,9,-2,10,-3,10,-3,11,-3,12,-4,13,-4,14,-4,15,-4,16,-5,16,-5,17,-5,18,-5,18,-5,19,-5,19,-5,20,-5,21,-4,22,-4,22,-3,23,-3,24,-4,25,-3,25,-3,26,-3,26]"
CSI_DATA,288,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4428272,0,83,0,128,1,"[83,-80,4,0,-14,23,-14,23,-14,23,-14,23,-13,22,-13,22,-13,22,-12,23,-12,23,-12,22,-12,22,-12,22,-12,21,-12,21,-12,20,-13,19,-13,19,-13,18,-13,17,-13,15,-13,14,-12,13,-12,12,-12,11,-12,10,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-5,8,-5,9,-6,9,-6,9,-7,10,-7,11,-8,12,-9,12,-9,13,-10,14,-10,14,-11,15,-11,15,-12,16,-12,16,-12,17,-12,18,-12,18,-12,19,-13,19,-13,20,-13,21,-13,22,-13,22,-13,23,-13,24]"
CSI_DATA,290,11:22:33:44:55:f4,-18,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4436482,0,83,0,128,1,"[83,-80,4,0,-13,-7,-13,-7,-12,-7,-12,-7,-12,-6,-12,-6,-12,-6,-12,-6,-12,-6,-12,-6,-12,-6,-12,-5,-12,-5,-11,-6,-11,-6,-11,-6,-10,-6,-10,-6,-9,-6,-9,-6,-8,-6,-8,-6,-7,-6,-7,-6,-6,-6,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,-5,-3,-5,-3,-5,-3,-6,-3,-6,-4,-6,-4,-6,-4,-7,-4,-7,-5,-8,-5,-8,-5,-8,-6,-8,-6,-9,-6,-9,-6,-9,-6,-9,-6,-10,-6,-10,-6,-11,-6,-11,-6,-11,-6,-12,-6,-12,-6,-12,-6,-12,-7]"
CSI_DATA,292,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4446514,0,83,0,128,1,"[83,-80,4,0,-29,3,-29,3,-28,3,-28,3,-28,3,-27,4,-27,4,-26,4,-26,4,-26,4,-26,5,-26,5,-25,5,-25,4,-24,4,-24,3,-23,3,-22,2,-21,2,-21,1,-20,0,-19,0,-18,-1,-17,-2,-16,-2,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-11,0,-11,-1,-12,-1,-12,-1,-13,-1,-14,-1,-15,-1,-16,-1,-17,-1,-18,-1,-18,-2,-19,-2,-20,-2,-21,-2,-21,-2,-22,-1,-22,-1,-23,-1,-24,0,-25,0,-25,1,-26,1,-26,2,-27,2,-27,2,-27,2]"
CSI_DATA,294,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4459625,0,83,0,128,1,"[83,-80,4,0,-5,28,-5,28,-4,27,-4,27,-4,27,-4,27,-3,27,-3,27,-3,26,-3,26,-2,26,-2,26,-2,25,-2,25,-3,24,-3,23,-4,23,-4,22,-4,21,-5,20,-5,18,-6,17,-6,16,-6,15,-7,15,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-3,9,-3,10,-3,10,-3,11,-4,12,-4,13,-5,14,-5,15,-5,16,-5,16,-6,17,-6,18,-6,19,-6,19,-6,19,-6,20,-6,21,-6,22,-6,23,-5,23,-5,24,-5,25,-5,26,-5,26,-5,27,-5,28]"
CSI_DATA,296,11:22:33:44:55:f4,-19,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4467108,0,83,0,128,1,"[83,-80,4,0,21,-15,21,-15,21,-15,21,-15,21,-15,20,-15,20,-15,19,-15,19,-15,18,-15,18,-15,18,-15,18,-15,17,-14,18,-14,17,-13,17,-12,17,-12,16,-11,16,-10,15,-9,15,-8,14,-7,13,-7,13,-6,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,7,-5,8,-5,9,-5,9,-5,10,-6,11,-6,12,-6,12,-7,13,-7,14,-7,14,-8,15,-8,16,-8,17,-8,17,-8,17,-9,17,-10,18,-10,19,-11,19,-11,19,-12,20,-13,20,-13,20,-14,20,-14,21,-14]"
CSI_DATA,298,11:22:33:44:55:f4,-17,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4477527,0,83,0,128,1,"[83,-80,4,0,-1,14,-1,14,-1,14,-1,13,-1,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,12,0,12,0,12,-1,12,-1,11,-1,11,-1,10,-2,10,-2,9,-2,8,-2,8,-3,8,-3,7,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,5,-1,5,-1,5,-1,5,-1,6,-2,6,-2,7,-2,8,-2,8,-2,8,-2,9,-2,9,-2,9,-2,10,-2,10,-2,10,-2,11,-2,11,-2,11,-1,12,-1,12,-1,12,-1,13,-1,13,-1,14,0,14]"
CSI_DATA,300,11:22:33:44:55:f4,-18,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4487794,0,83,0,128,1,"[83,-80,4,0,6,-29,6,-29,5,-29,5,-29,5,-28,4,-28,4,-28,4,-28,3,-28,3,-28,3,-28,3,-28,3,-27,3,-27,4,-26,4,-25,4,-24,5,-23,5,-22,5,-21,6,-20,6,-18,6,-17,6,-16,7,-16,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-11,2,-11,3,-12,3,-12,3,-13,4,-14,4,-15,5,-16,5,-17,6,-18,6,-18,6,-19,7,-20,7,-20,7,-21,7,-22,6,-23,6,-23,6,-24,6,-24,6,-25,6,-27,6,-27,6,-28,6,-28,6,-29]"
CSI_DATA,302,11:22:33:44:55:f4,-18,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4495397,0,83,0,128,1,"[83,-80,4,0,3,29,3,29,3,28,3,28,4,28,4,27,4,27,5,27,5,27,5,26,5,26,5,26,5,25,5,25,4,25,3,24,3,24,2,23,1,22,1,21,0,20,0,18,-1,17,-2,17,-3,16,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,10,0,11,0,12,0,13,0,14,0,15,0,16,0,17,0,17,0,18,-1,19,-1,20,-1,21,0,21,0,22,0,23,0,23,1,24,2,24,2,25,2,26,2,27,3,27,3,28,3,29]"
CSI_DATA,304,11:22:33:44:55:f4,-18,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4505384,0,83,0,128,1,"[83,-80,4,0,44,28,44,28,44,28,44,27,44,26,44,25,44,24,43,24,43,24,42,24,42,23,42,22,41,22,40,23,39,23,37,22,35,22,33,23,32,22,30,22,28,21,26,21,24,21,22,21,20,22,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,15,10,15,10,16,11,17,12,19,13,20,15,21,16,23,17,24,18,25,19,26,20,26,21,28,22,29,23,30,23,31,23,32,24,34,24,36,25,38,25,39,25,41,25,41,27,43,28,45,28,46,28]"
CSI_DATA,306,11:22:33:44:55:f4,-18,11,1,7,0,0,1,0,0,0,1,-96,0,6,0,4515901,0,83,0,128,1,"[83,-80,4,0,48,20,48,21,48,21,48,21,48,19,48,18,47,18,46,18,46,18,45,17,45,16,45,16,44,16,43,17,41,17,39,17,38,17,36,18,34,18,32,18,31,18,28,17,26,17,24,18,23,18,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,17,7,17,7,18,8,19,8,21,9,22,11,23,12,25,13,27,13,28,14,29,15,30,16,31,17,33,17,34,18,35,18,36,18,38,18,40,18,42,18,43,18,44,19,45,19,46,19,47,20,49,21]"
